date,industry,weight_pct
2018-12-01,Ngân hàng,22.54
2018-12-01,Bán lẻ,17.99
2018-12-01,Bất động sản,7.8
2018-12-01,Thực phẩm - Đồ uống,6.0
2018-12-01,Công nghệ và thông tin,4.27
2018-12-01,Vật liệu xây dựng,3.89
2018-12-01,Vận tải - kho bãi,3.34
2018-12-01,Chứng khoán,2.63
2018-12-01,Tiện ích,2.18
2018-12-01,Chăm sóc sức khỏe,1.1
2018-12-01,Xây dựng,1.04
2018-12-01,Bán buôn,0.54
2019-01-01,Ngân hàng,21.92
2019-01-01,Bán lẻ,14.05
2019-01-01,Bất động sản,9.04
2019-01-01,Thực phẩm - Đồ uống,6.38
2019-01-01,Công nghệ và thông tin,4.51
2019-01-01,Vật liệu xây dựng,3.22
2019-01-01,Vận tải - kho bãi,2.97
2019-01-01,Chứng khoán,2.39
2019-01-01,Tiện ích,2.29
2019-01-01,Chăm sóc sức khỏe,0.99
2019-01-01,Xây dựng,0.9
2019-01-01,Bán buôn,0.57
2019-02-01,Ngân hàng,21.7
2019-02-01,Bán lẻ,13.96
2019-02-01,Bất động sản,13.54
2019-02-01,Thực phẩm - Đồ uống,6.55
2019-02-01,Công nghệ và thông tin,4.82
2019-02-01,Vật liệu xây dựng,3.99
2019-02-01,Vận tải - kho bãi,3.05
2019-02-01,Chứng khoán,2.61
2019-02-01,Tiện ích,2.47
2019-02-01,Chăm sóc sức khỏe,0.98
2019-02-01,Xây dựng,0.86
2019-02-01,Bán buôn,0.57
2019-03-01,Ngân hàng,22.83
2019-03-01,Bất động sản,14.67
2019-03-01,Bán lẻ,14.32
2019-03-01,Thực phẩm - Đồ uống,6.63
2019-03-01,Công nghệ và thông tin,5.26
2019-03-01,Vật liệu xây dựng,4.71
2019-03-01,Vận tải - kho bãi,3.08
2019-03-01,Tiện ích,2.86
2019-03-01,Chứng khoán,1.75
2019-03-01,Bảo hiểm,0.99
2019-03-01,Xây dựng,0.92
2019-03-01,Chăm sóc sức khỏe,0.89
2019-03-01,Bán buôn,0.62
2019-04-01,Ngân hàng,22.78
2019-04-01,Bán lẻ,14.82
2019-04-01,Bất động sản,13.91
2019-04-01,Thực phẩm - Đồ uống,6.65
2019-04-01,Công nghệ và thông tin,5.93
2019-04-01,Vật liệu xây dựng,4.88
2019-04-01,Tiện ích,3.31
2019-04-01,Vận tải - kho bãi,3.15
2019-04-01,Chứng khoán,1.51
2019-04-01,Bảo hiểm,0.96
2019-04-01,Chăm sóc sức khỏe,0.87
2019-04-01,Bán buôn,0.67
2019-04-01,SX Thiết bị - máy móc,0.15
2019-05-01,Ngân hàng,21.98
2019-05-01,Bán lẻ,15.94
2019-05-01,Bất động sản,14.08
2019-05-01,Thực phẩm - Đồ uống,7.18
2019-05-01,Công nghệ và thông tin,5.06
2019-05-01,Vật liệu xây dựng,4.3
2019-05-01,Tiện ích,3.63
2019-05-01,Vận tải - kho bãi,3.45
2019-05-01,SX Nhựa - Hóa chất,0.98
2019-05-01,Chế biến Thủy sản,0.91
2019-05-01,Bảo hiểm,0.88
2019-05-01,Bán buôn,0.72
2019-05-01,Chứng khoán,0.68
2019-05-01,Khai khoáng,0.34
2019-05-01,SX Thiết bị - máy móc,0.17
2019-05-01,Xây dựng,0.0
2019-05-01,Chăm sóc sức khỏe,0.0
2019-06-01,Ngân hàng,21.12
2019-06-01,Bán lẻ,14.84
2019-06-01,Bất động sản,14.03
2019-06-01,Thực phẩm - Đồ uống,6.89
2019-06-01,Công nghệ và thông tin,5.14
2019-06-01,Vật liệu xây dựng,3.64
2019-06-01,Vận tải - kho bãi,3.57
2019-06-01,Tiện ích,3.5
2019-06-01,SX Nhựa - Hóa chất,1.31
2019-06-01,Bảo hiểm,0.92
2019-06-01,Chế biến Thủy sản,0.87
2019-06-01,Bán buôn,0.67
2019-06-01,Khai khoáng,0.44
2019-06-01,Chứng khoán,0.38
2019-06-01,SX Thiết bị - máy móc,0.18
2019-06-01,Xây dựng,0.0
2019-06-01,Chăm sóc sức khỏe,0.0
2019-07-01,Ngân hàng,21.91
2019-07-01,Bất động sản,16.05
2019-07-01,Bán lẻ,14.87
2019-07-01,Thực phẩm - Đồ uống,6.93
2019-07-01,Công nghệ và thông tin,5.55
2019-07-01,Tiện ích,4.62
2019-07-01,Vận tải - kho bãi,1.6
2019-07-01,SX Nhựa - Hóa chất,1.59
2019-07-01,Vật liệu xây dựng,1.5
2019-07-01,Bảo hiểm,1.02
2019-07-01,Chế biến Thủy sản,0.94
2019-07-01,Bán buôn,0.79
2019-07-01,Khai khoáng,0.43
2019-07-01,Chứng khoán,0.33
2019-07-01,SX Thiết bị - máy móc,0.21
2019-07-01,Xây dựng,0.0
2019-07-01,Chăm sóc sức khỏe,0.0
2019-08-01,Ngân hàng,22.57
2019-08-01,Bất động sản,17.02
2019-08-01,Bán lẻ,15.73
2019-08-01,Thực phẩm - Đồ uống,6.94
2019-08-01,Công nghệ và thông tin,6.48
2019-08-01,Tiện ích,5.09
2019-08-01,SX Nhựa - Hóa chất,1.68
2019-08-01,Chế biến Thủy sản,1.49
2019-08-01,Vật liệu xây dựng,1.46
2019-08-01,Vận tải - kho bãi,1.31
2019-08-01,Khai khoáng,1.24
2019-08-01,Bảo hiểm,0.98
2019-08-01,Bán buôn,0.79
2019-08-01,Chứng khoán,0.33
2019-08-01,SX Thiết bị - máy móc,0.2
2019-08-01,Xây dựng,0.0
2019-08-01,Chăm sóc sức khỏe,0.0
2019-09-01,Ngân hàng,23.82
2019-09-01,Bất động sản,16.52
2019-09-01,Bán lẻ,16.46
2019-09-01,Công nghệ và thông tin,7.17
2019-09-01,Thực phẩm - Đồ uống,6.77
2019-09-01,Tiện ích,4.91
2019-09-01,Chế biến Thủy sản,1.54
2019-09-01,SX Nhựa - Hóa chất,1.51
2019-09-01,Vật liệu xây dựng,1.44
2019-09-01,Vận tải - kho bãi,1.21
2019-09-01,Khai khoáng,1.04
2019-09-01,Bảo hiểm,0.98
2019-09-01,Bán buôn,0.79
2019-09-01,Chứng khoán,0.32
2019-09-01,SX Thiết bị - máy móc,0.2
2019-09-01,Xây dựng,0.0
2019-09-01,Chăm sóc sức khỏe,0.0
2019-10-01,Ngân hàng,24.77
2019-10-01,Bất động sản,16.2
2019-10-01,Bán lẻ,15.23
2019-10-01,Công nghệ và thông tin,7.28
2019-10-01,Thực phẩm - Đồ uống,6.48
2019-10-01,Tiện ích,4.58
2019-10-01,Chế biến Thủy sản,1.55
2019-10-01,SX Nhựa - Hóa chất,1.48
2019-10-01,Vật liệu xây dựng,1.43
2019-10-01,Vận tải - kho bãi,1.27
2019-10-01,Bảo hiểm,0.96
2019-10-01,Khai khoáng,0.67
2019-10-01,Bán buôn,0.62
2019-10-01,SX Thiết bị - máy móc,0.18
2019-10-01,Chứng khoán,0.14
2019-10-01,Xây dựng,0.0
2019-10-01,Chăm sóc sức khỏe,0.0
2019-11-01,Ngân hàng,24.95
2019-11-01,Bất động sản,18.53
2019-11-01,Bán lẻ,14.34
2019-11-01,Công nghệ và thông tin,7.37
2019-11-01,Thực phẩm - Đồ uống,6.2
2019-11-01,Tiện ích,4.59
2019-11-01,Vật liệu xây dựng,1.55
2019-11-01,Chế biến Thủy sản,1.51
2019-11-01,SX Nhựa - Hóa chất,1.48
2019-11-01,Vận tải - kho bãi,1.23
2019-11-01,Bảo hiểm,0.97
2019-11-01,Bán buôn,0.62
2019-11-01,Khai khoáng,0.62
2019-11-01,SX Thiết bị - máy móc,0.18
2019-11-01,Chứng khoán,0.05
2019-11-01,Xây dựng,0.0
2019-11-01,Chăm sóc sức khỏe,0.0
2019-12-01,Ngân hàng,21.49
2019-12-01,Bất động sản,16.79
2019-12-01,Bán lẻ,15.29
2019-12-01,Công nghệ và thông tin,7.91
2019-12-01,Thực phẩm - Đồ uống,4.63
2019-12-01,Tiện ích,4.03
2019-12-01,Vật liệu xây dựng,1.73
2019-12-01,Chế biến Thủy sản,1.57
2019-12-01,Vận tải - kho bãi,1.23
2019-12-01,SX Nhựa - Hóa chất,0.99
2019-12-01,Bảo hiểm,0.94
2019-12-01,Khai khoáng,0.61
2019-12-01,Bán buôn,0.6
2019-12-01,SX Phụ trợ,0.44
2019-12-01,SX Thiết bị - máy móc,0.17
2020-01-01,Ngân hàng,24.18
2020-01-01,Bất động sản,16.29
2020-01-01,Bán lẻ,9.36
2020-01-01,Công nghệ và thông tin,7.2
2020-01-01,Thực phẩm - Đồ uống,4.4
2020-01-01,Tiện ích,3.37
2020-01-01,Vật liệu xây dựng,2.98
2020-01-01,Chế biến Thủy sản,1.19
2020-01-01,SX Nhựa - Hóa chất,0.96
2020-01-01,Bảo hiểm,0.82
2020-01-01,Vận tải - kho bãi,0.81
2020-01-01,Khai khoáng,0.59
2020-01-01,Bán buôn,0.58
2020-01-01,SX Phụ trợ,0.54
2020-01-01,SX Thiết bị - máy móc,0.17
2020-02-01,Ngân hàng,24.64
2020-02-01,Bán lẻ,17.11
2020-02-01,Bất động sản,16.1
2020-02-01,Công nghệ và thông tin,10.28
2020-02-01,Thực phẩm - Đồ uống,3.11
2020-02-01,Vật liệu xây dựng,2.85
2020-02-01,Tiện ích,2.73
2020-02-01,SX Nhựa - Hóa chất,1.28
2020-02-01,Chế biến Thủy sản,1.09
2020-02-01,Bảo hiểm,0.79
2020-02-01,Khai khoáng,0.75
2020-02-01,Vận tải - kho bãi,0.66
2020-02-01,Bán buôn,0.58
2020-02-01,SX Phụ trợ,0.5
2020-02-01,SX Thiết bị - máy móc,0.16
2020-02-01,Xây dựng,0.0
2020-02-01,Chứng khoán,0.0
2020-03-01,Ngân hàng,20.6
2020-03-01,Bất động sản,14.12
2020-03-01,Bán lẻ,12.42
2020-03-01,Công nghệ và thông tin,9.16
2020-03-01,Thực phẩm - Đồ uống,3.13
2020-03-01,Vật liệu xây dựng,2.56
2020-03-01,Tiện ích,2.35
2020-03-01,SX Nhựa - Hóa chất,1.07
2020-03-01,Chế biến Thủy sản,0.87
2020-03-01,Bảo hiểm,0.66
2020-03-01,Vận tải - kho bãi,0.57
2020-03-01,Khai khoáng,0.55
2020-03-01,SX Phụ trợ,0.53
2020-03-01,Bán buôn,0.42
2020-03-01,SX Thiết bị - máy móc,0.13
2020-03-01,Xây dựng,0.0
2020-03-01,Chứng khoán,0.0
2020-04-01,Ngân hàng,20.35
2020-04-01,Bất động sản,14.49
2020-04-01,Bán lẻ,14.35
2020-04-01,Công nghệ và thông tin,6.66
2020-04-01,Thực phẩm - Đồ uống,2.95
2020-04-01,Vật liệu xây dựng,2.82
2020-04-01,Tiện ích,2.49
2020-04-01,SX Nhựa - Hóa chất,1.54
2020-04-01,Chế biến Thủy sản,1.09
2020-04-01,SX Phụ trợ,0.95
2020-04-01,Khai khoáng,0.92
2020-04-01,Bảo hiểm,0.72
2020-04-01,Vận tải - kho bãi,0.69
2020-04-01,Bán buôn,0.4
2020-04-01,SX Thiết bị - máy móc,0.15
2020-04-01,Xây dựng,0.0
2020-04-01,Chứng khoán,0.0
2020-05-01,Ngân hàng,22.49
2020-05-01,Bất động sản,16.11
2020-05-01,Bán lẻ,12.58
2020-05-01,Công nghệ và thông tin,7.9
2020-05-01,Vật liệu xây dựng,4.58
2020-05-01,SX Nhựa - Hóa chất,2.98
2020-05-01,Thực phẩm - Đồ uống,2.87
2020-05-01,Tiện ích,2.59
2020-05-01,Khai khoáng,2.14
2020-05-01,SX Phụ trợ,1.36
2020-05-01,Chế biến Thủy sản,1.22
2020-05-01,Vận tải - kho bãi,0.68
2020-05-01,Bảo hiểm,0.01
2020-05-01,Xây dựng,0.0
2020-05-01,Bán buôn,0.0
2020-05-01,Chứng khoán,0.0
2020-06-01,Ngân hàng,22.83
2020-06-01,Bất động sản,18.56
2020-06-01,Bán lẻ,10.44
2020-06-01,Công nghệ và thông tin,8.74
2020-06-01,Vật liệu xây dựng,5.51
2020-06-01,SX Nhựa - Hóa chất,3.07
2020-06-01,Thực phẩm - Đồ uống,2.95
2020-06-01,Tiện ích,2.78
2020-06-01,Khai khoáng,2.17
2020-06-01,SX Phụ trợ,1.62
2020-06-01,Chế biến Thủy sản,1.49
2020-06-01,Vận tải - kho bãi,0.8
2020-06-01,Bảo hiểm,0.01
2020-06-01,Xây dựng,0.0
2020-06-01,Bán buôn,0.0
2020-06-01,Chứng khoán,0.0
2020-07-01,Ngân hàng,23.3
2020-07-01,Bất động sản,20.77
2020-07-01,Bán lẻ,10.15
2020-07-01,Công nghệ và thông tin,9.05
2020-07-01,Vật liệu xây dựng,5.68
2020-07-01,SX Nhựa - Hóa chất,3.28
2020-07-01,Thực phẩm - Đồ uống,2.97
2020-07-01,Tiện ích,2.87
2020-07-01,Khai khoáng,2.17
2020-07-01,SX Phụ trợ,2.01
2020-07-01,Chế biến Thủy sản,1.54
2020-07-01,Vận tải - kho bãi,0.75
2020-07-01,Bảo hiểm,0.01
2020-07-01,Xây dựng,0.0
2020-07-01,Bán buôn,0.0
2020-07-01,Chứng khoán,0.0
2020-08-01,Ngân hàng,23.6
2020-08-01,Bất động sản,17.45
2020-08-01,Bán lẻ,11.2
2020-08-01,Công nghệ và thông tin,9.04
2020-08-01,Vật liệu xây dựng,5.67
2020-08-01,SX Nhựa - Hóa chất,3.14
2020-08-01,Thực phẩm - Đồ uống,2.96
2020-08-01,Tiện ích,2.87
2020-08-01,Khai khoáng,2.61
2020-08-01,SX Phụ trợ,1.99
2020-08-01,Chế biến Thủy sản,1.54
2020-08-01,Vận tải - kho bãi,0.77
2020-08-01,Bảo hiểm,0.01
2020-08-01,Bán buôn,0.0
2020-08-01,Xây dựng,0.0
2020-08-01,Chứng khoán,0.0
2020-09-01,Ngân hàng,22.99
2020-09-01,Bất động sản,17.55
2020-09-01,Bán lẻ,11.89
2020-09-01,Công nghệ và thông tin,8.89
2020-09-01,Vật liệu xây dựng,6.31
2020-09-01,Tiện ích,3.16
2020-09-01,SX Nhựa - Hóa chất,3.15
2020-09-01,Thực phẩm - Đồ uống,3.12
2020-09-01,Khai khoáng,2.86
2020-09-01,SX Phụ trợ,2.01
2020-09-01,Chế biến Thủy sản,1.73
2020-09-01,Vận tải - kho bãi,1.12
2020-09-01,Bảo hiểm,0.01
2020-09-01,Bán buôn,0.0
2020-09-01,Xây dựng,0.0
2020-09-01,Chứng khoán,0.0
2020-10-01,Ngân hàng,21.89
2020-10-01,Bất động sản,16.85
2020-10-01,Bán lẻ,11.25
2020-10-01,Công nghệ và thông tin,7.93
2020-10-01,Thực phẩm - Đồ uống,7.21
2020-10-01,Vật liệu xây dựng,7.13
2020-10-01,Tiện ích,3.28
2020-10-01,Khai khoáng,2.53
2020-10-01,SX Nhựa - Hóa chất,2.42
2020-10-01,SX Phụ trợ,2.0
2020-10-01,Chế biến Thủy sản,1.58
2020-10-01,Vận tải - kho bãi,1.01
2020-10-01,Sản phẩm cao su,0.39
2020-10-01,SX Hàng gia dụng,0.35
2020-10-01,Bảo hiểm,0.01
2020-10-01,Bán buôn,0.0
2020-10-01,Xây dựng,0.0
2020-10-01,Chứng khoán,0.0
2020-11-01,Ngân hàng,22.15
2020-11-01,Bất động sản,16.95
2020-11-01,Bán lẻ,10.82
2020-11-01,Công nghệ và thông tin,7.32
2020-11-01,Vật liệu xây dựng,7.18
2020-11-01,Thực phẩm - Đồ uống,5.95
2020-11-01,Tiện ích,3.84
2020-11-01,Khai khoáng,2.62
2020-11-01,SX Nhựa - Hóa chất,2.39
2020-11-01,SX Phụ trợ,2.19
2020-11-01,Chế biến Thủy sản,1.51
2020-11-01,Vận tải - kho bãi,1.01
2020-11-01,SX Hàng gia dụng,0.38
2020-11-01,Sản phẩm cao su,0.37
2020-11-01,Bảo hiểm,0.01
2020-11-01,Bán buôn,0.0
2020-11-01,Xây dựng,0.0
2020-11-01,Chứng khoán,0.0
2020-12-01,Ngân hàng,22.58
2020-12-01,Bất động sản,16.54
2020-12-01,Bán lẻ,10.09
2020-12-01,Vật liệu xây dựng,9.21
2020-12-01,Công nghệ và thông tin,6.53
2020-12-01,Thực phẩm - Đồ uống,4.43
2020-12-01,Tiện ích,3.94
2020-12-01,Khai khoáng,2.81
2020-12-01,SX Nhựa - Hóa chất,1.98
2020-12-01,SX Phụ trợ,1.93
2020-12-01,Vận tải - kho bãi,1.5
2020-12-01,Chế biến Thủy sản,0.62
2020-12-01,SX Hàng gia dụng,0.38
2020-12-01,Sản phẩm cao su,0.18
2021-01-01,Ngân hàng,21.99
2021-01-01,Bất động sản,21.91
2021-01-01,Bán lẻ,11.39
2021-01-01,Vật liệu xây dựng,9.01
2021-01-01,Công nghệ và thông tin,7.41
2021-01-01,Tiện ích,4.51
2021-01-01,Thực phẩm - Đồ uống,3.9
2021-01-01,SX Phụ trợ,1.94
2021-01-01,Khai khoáng,1.64
2021-01-01,Chế biến Thủy sản,1.19
2021-01-01,Vận tải - kho bãi,0.91
2021-01-01,SX Hàng gia dụng,0.8
2021-01-01,Sản phẩm cao su,0.42
2021-01-01,Bán buôn,0.38
2021-01-01,SX Nhựa - Hóa chất,0.0
2021-02-01,Ngân hàng,23.17
2021-02-01,Bất động sản,19.62
2021-02-01,Vật liệu xây dựng,11.08
2021-02-01,Bán lẻ,9.06
2021-02-01,Công nghệ và thông tin,7.83
2021-02-01,Tiện ích,3.6
2021-02-01,Thực phẩm - Đồ uống,3.28
2021-02-01,SX Phụ trợ,2.12
2021-02-01,SX Hàng gia dụng,1.02
2021-02-01,Chế biến Thủy sản,1.02
2021-02-01,Sản phẩm cao su,0.73
2021-02-01,Vận tải - kho bãi,0.5
2021-02-01,Bán buôn,0.41
2021-02-01,SX Nhựa - Hóa chất,0.0
2021-02-01,Khai khoáng,0.0
2021-03-01,Ngân hàng,27.37
2021-03-01,Bất động sản,18.31
2021-03-01,Vật liệu xây dựng,11.89
2021-03-01,Bán lẻ,7.82
2021-03-01,Công nghệ và thông tin,7.8
2021-03-01,Tiện ích,3.29
2021-03-01,Thực phẩm - Đồ uống,3.04
2021-03-01,SX Phụ trợ,2.3
2021-03-01,SX Hàng gia dụng,1.06
2021-03-01,Chế biến Thủy sản,1.01
2021-03-01,Bán buôn,0.97
2021-03-01,SX Nhựa - Hóa chất,0.96
2021-03-01,Sản phẩm cao su,0.76
2021-03-01,Vận tải - kho bãi,0.57
2021-04-01,Ngân hàng,24.15
2021-04-01,Bất động sản,15.3
2021-04-01,Vật liệu xây dựng,15.1
2021-04-01,Bán lẻ,7.69
2021-04-01,Công nghệ và thông tin,6.07
2021-04-01,SX Phụ trợ,2.36
2021-04-01,Tiện ích,2.23
2021-04-01,Thực phẩm - Đồ uống,2.22
2021-04-01,SX Hàng gia dụng,2.01
2021-04-01,Bán buôn,1.44
2021-04-01,Vận tải - kho bãi,1.03
2021-04-01,Chứng khoán,0.99
2021-04-01,Chế biến Thủy sản,0.89
2021-04-01,SX Nhựa - Hóa chất,0.86
2021-04-01,Sản phẩm cao su,0.66
2021-05-01,Ngân hàng,30.27
2021-05-01,Vật liệu xây dựng,16.75
2021-05-01,Bất động sản,10.11
2021-05-01,Bán lẻ,6.3
2021-05-01,Công nghệ và thông tin,5.34
2021-05-01,Bán buôn,3.08
2021-05-01,SX Phụ trợ,2.43
2021-05-01,Chứng khoán,1.86
2021-05-01,Thực phẩm - Đồ uống,1.72
2021-05-01,Vận tải - kho bãi,1.66
2021-05-01,Sản phẩm cao su,1.19
2021-05-01,Tiện ích,1.15
2021-05-01,SX Nhựa - Hóa chất,0.71
2021-05-01,SX Hàng gia dụng,0.44
2021-06-01,Ngân hàng,34.05
2021-06-01,Vật liệu xây dựng,14.74
2021-06-01,Bất động sản,9.93
2021-06-01,Bán lẻ,5.04
2021-06-01,Công nghệ và thông tin,3.8
2021-06-01,Bán buôn,3.34
2021-06-01,SX Phụ trợ,2.17
2021-06-01,Vận tải - kho bãi,1.97
2021-06-01,Chứng khoán,1.68
2021-06-01,Sản phẩm cao su,1.45
2021-06-01,Thực phẩm - Đồ uống,1.39
2021-06-01,SX Nhựa - Hóa chất,1.03
2021-06-01,Tiện ích,1.0
2021-07-01,Ngân hàng,34.03
2021-07-01,Vật liệu xây dựng,16.43
2021-07-01,Bất động sản,7.21
2021-07-01,Chứng khoán,4.82
2021-07-01,Bán buôn,3.92
2021-07-01,Bán lẻ,3.34
2021-07-01,Vận tải - kho bãi,3.06
2021-07-01,Công nghệ và thông tin,2.93
2021-07-01,SX Phụ trợ,2.29
2021-07-01,Sản phẩm cao su,1.97
2021-07-01,Thực phẩm - Đồ uống,1.86
2021-07-01,SX Nhựa - Hóa chất,1.62
2021-07-01,Tiện ích,1.01
2021-08-01,Ngân hàng,26.97
2021-08-01,Vật liệu xây dựng,21.24
2021-08-01,Bất động sản,7.3
2021-08-01,Chứng khoán,4.21
2021-08-01,Bán buôn,3.33
2021-08-01,Bán lẻ,2.97
2021-08-01,Công nghệ và thông tin,2.46
2021-08-01,Vận tải - kho bãi,2.36
2021-08-01,Sản phẩm cao su,1.64
2021-08-01,Xây dựng,1.33
2021-08-01,SX Phụ trợ,0.84
2021-08-01,Tiện ích,0.78
2021-08-01,SX Nhựa - Hóa chất,0.72
2021-08-01,Thực phẩm - Đồ uống,0.4
2021-09-01,Ngân hàng,25.35
2021-09-01,Vật liệu xây dựng,23.72
2021-09-01,Bất động sản,6.81
2021-09-01,Chứng khoán,5.39
2021-09-01,Bán buôn,3.4
2021-09-01,Bán lẻ,2.27
2021-09-01,Công nghệ và thông tin,2.23
2021-09-01,Xây dựng,1.9
2021-09-01,Thực phẩm - Đồ uống,1.83
2021-09-01,Sản phẩm cao su,1.57
2021-09-01,Vận tải - kho bãi,1.4
2021-09-01,Chế biến Thủy sản,0.69
2021-09-01,SX Nhựa - Hóa chất,0.65
2021-09-01,SX Phụ trợ,0.37
2021-09-01,Tiện ích,0.09
2021-10-01,Vật liệu xây dựng,24.46
2021-10-01,Ngân hàng,20.33
2021-10-01,Bất động sản,8.43
