date,industry,weight_pct
2025-09-01,Công nghệ,2.63
2025-09-01,Ô tô,2.55
2025-09-01,Hạ tầng,2.3
2025-09-01,Xây dựng,1.43
2025-09-01,Dầu khí,1.35
2025-09-01,Đồ uống,1.04
2025-10-01,Ngân hàng,37.379999999999995
2025-10-01,BĐS,19.23
2025-10-01,Bán lẻ,11.01
2025-10-01,Vật liệu,7.33
2025-10-01,Chứng khoán,5.970000000000001
2025-10-01,Bảo hiểm,3.76
2025-10-01,Hạ tầng,2.49
2025-10-01,Ô tô,2.43
2025-10-01,Xây dựng,2.3
2025-10-01,Công nghệ,2.24
2025-10-01,Dầu khí,1.45
2025-10-01,Đồ uống,0.68
2025-11-01,Ngân hàng,19.080000000000002
2025-11-01,BĐS,12.05
2025-11-01,Bán lẻ,7.2
2025-11-01,Vật liệu,3.7800000000000002
2025-11-01,Chứng khoán,2.05
2025-11-01,Bảo hiểm,2.02
2025-11-01,Dầu khí,1.33
2025-11-01,Ô tô,1.26
2025-11-01,Xây dựng,1.1600000000000001
2025-11-01,Công nghệ,1.09
2025-11-01,Hạ tầng,0.74
2025-11-01,Đồ uống,0.36
2025-12-01,Ngân hàng,28.53
2025-12-01,BĐS,16.01
2025-12-01,Bán lẻ,10.64
2025-12-01,Xây dựng,5.55
2025-12-01,Vật liệu,5.49
2025-12-01,Bảo hiểm,3.87
2025-12-01,Dầu khí,2.95
2025-12-01,Hạ tầng,2.26
2025-12-01,Công nghệ,2.14
2025-12-01,Chứng khoán,1.95
2025-12-01,Ô tô,1.31
2025-12-01,Điện,0.55
2025-12-01,Đồ uống,0.37
2026-01-01,Ngân hàng,31.54
2026-01-01,Bán lẻ,16.240000000000002
2026-01-01,Dầu khí,7.34
2026-01-01,Công nghệ,6.05
2026-01-01,BĐS,5.4399999999999995
2026-01-01,Xây dựng,5.140000000000001
2026-01-01,Vật liệu,4.720000000000001
2026-01-01,Bảo hiểm,4.57
2026-01-01,Thực phẩm,3.08
2026-01-01,Hạ tầng,2.74
2026-01-01,Ô tô,2.27
2026-01-01,Chứng khoán,2.16
2026-01-01,Đồ uống,0.91
2026-01-01,Điện,0.57
2026-02-01,Ngân hàng,29.21
2026-02-01,Bán lẻ,16.590000000000003
2026-02-01,Xây dựng,7.23
2026-02-01,Dầu khí,7.08
2026-02-01,Bảo hiểm,5.68
2026-02-01,Chứng khoán,5.55
2026-02-01,Vật liệu,5.03
2026-02-01,BĐS,4.36
2026-02-01,Hạ tầng,4.14
2026-02-01,Ô tô,3.77
2026-02-01,Thực phẩm,3.34
2026-02-01,Điện,0.58
2026-03-01,Ngân hàng,25.630000000000003
2026-03-01,Bán lẻ,10.149999999999999
2026-03-01,Vật liệu,7.13
2026-03-01,Hạ tầng,6.74
2026-03-01,Xây dựng,6.3
2026-03-01,Dầu khí,6.24
2026-03-01,Bảo hiểm,5.82
2026-03-01,BĐS,5.73
2026-03-01,Chứng khoán,5.579999999999999
2026-03-01,Thực phẩm,4.96
2026-03-01,Ô tô,4.41
2026-03-01,Điện,0.58
2026-04-01,Ngân hàng,27.849999999999994
2026-04-01,BĐS,12.77
2026-04-01,Bán lẻ,9.15
2026-04-01,Xây dựng,7.85
2026-04-01,Hạ tầng,6.47
2026-04-01,Vật liệu,6.34
2026-04-01,Thực phẩm,6.17
2026-04-01,Ô tô,5.380000000000001
2026-04-01,Chứng khoán,5.09
2026-04-01,Bảo hiểm,4.46
2026-04-01,Dầu khí,4.3999999999999995
2026-05-01,Ngân hàng,29.049999999999997
2026-05-01,BĐS,15.669999999999998
2026-05-01,Bán lẻ,9.239999999999998
2026-05-01,Hạ tầng,7.690000000000001
2026-05-01,Ô tô,7.58
2026-05-01,Vật liệu,7.180000000000001
2026-05-01,Thực phẩm,6.27
2026-05-01,Chứng khoán,5.23
2026-05-01,Dầu khí,4.02
2026-05-01,Xây dựng,3.29
2026-05-01,Bảo hiểm,2.78
2026-06-01,Ngân hàng,29.86
2026-06-01,BĐS,18.27
2026-06-01,Bán lẻ,8.65
2026-06-01,Chứng khoán,6.04
2026-06-01,Hạ tầng,5.27
2026-06-01,Vật liệu,5.14
2026-06-01,Thực phẩm,4.76
2026-06-01,Ô tô,3.92
2026-06-01,Dầu khí,3.9
2026-06-01,Xây dựng,2.9799999999999995
2026-06-01,Bảo hiểm,2.35
2026-06-01,Điện,0.75
2026-06-01,Sản xuất,0.67
2026-07-01,Ngân hàng,29.52
2026-07-01,BĐS,25.74
2026-07-01,Bán lẻ,6.37
2026-07-01,Vật liệu,5.16
2026-07-01,Chứng khoán,4.8999999999999995
2026-07-01,Hạ tầng,4.83
2026-07-01,Thực phẩm,4.79
2026-07-01,Dầu khí,4.29
2026-07-01,Ô tô,3.27
2026-07-01,Xây dựng,3.0
2026-07-01,Bảo hiểm,1.73
2026-07-01,Điện,0.98
2026-07-01,Sản xuất,0.59
