date,industry,weight_pct
2025-06-01,BĐS,7.43
2025-06-01,Bán lẻ,7.140000000000001
2025-06-01,Công nghệ,5.27
2025-06-01,Hạ tầng,3.5999999999999996
2025-06-01,Thực phẩm,3.45
2025-06-01,Xây dựng,3.0
2025-06-01,Vật liệu,2.91
2025-06-01,Tiện ích,2.54
2025-06-01,Bảo hiểm,1.77
2025-06-01,Chứng khoán,1.19
2025-06-01,Dầu khí,1.18
2025-06-01,Dịch vụ,0.95
2025-06-01,Ô tô,0.92
2025-06-01,Đồ uống,0.57
2025-07-01,Ngân hàng,22.070000000000004
2025-07-01,BĐS,7.8100000000000005
2025-07-01,Bán lẻ,7.54
2025-07-01,Công nghệ,5.04
2025-07-01,Thực phẩm,3.96
2025-07-01,Vật liệu,3.76
2025-07-01,Hạ tầng,3.37
2025-07-01,Xây dựng,2.5999999999999996
2025-07-01,Tiện ích,2.48
2025-07-01,Bảo hiểm,1.55
2025-07-01,Chứng khoán,1.36
2025-07-01,Dịch vụ,1.18
2025-07-01,Ô tô,1.17
2025-07-01,Dầu khí,1.17
2025-07-01,Đồ uống,0.55
2025-08-01,Ngân hàng,23.38
2025-08-01,BĐS,8.72
2025-08-01,Bán lẻ,7.8100000000000005
2025-08-01,Công nghệ,4.49
2025-08-01,Vật liệu,3.78
2025-08-01,Thực phẩm,3.73
2025-08-01,Hạ tầng,3.3099999999999996
2025-08-01,Xây dựng,2.38
2025-08-01,Tiện ích,2.36
2025-08-01,Bảo hiểm,1.69
2025-08-01,Chứng khoán,1.39
2025-08-01,Dịch vụ,1.07
2025-08-01,Dầu khí,1.05
2025-08-01,Ô tô,0.99
2025-08-01,Đồ uống,0.49
2025-09-01,Ngân hàng,21.349999999999998
2025-09-01,BĐS,8.68
2025-09-01,Bán lẻ,7.9399999999999995
2025-09-01,Công nghệ,3.92
2025-09-01,Vật liệu,3.68
2025-09-01,Thực phẩm,3.53
2025-09-01,Hạ tầng,3.0700000000000003
2025-09-01,Tiện ích,2.31
2025-09-01,Xây dựng,2.25
2025-09-01,Chứng khoán,1.83
2025-09-01,Bảo hiểm,1.51
2025-09-01,Dịch vụ,1.02
2025-09-01,Dầu khí,0.97
2025-09-01,Ô tô,0.95
2025-09-01,Đồ uống,0.45
2025-10-01,Ngân hàng,19.469999999999995
2025-10-01,Bán lẻ,8.5
2025-10-01,BĐS,6.22
2025-10-01,Công nghệ,4.06
2025-10-01,Thực phẩm,3.2899999999999996
2025-10-01,Vật liệu,3.25
2025-10-01,Hạ tầng,2.8699999999999997
2025-10-01,Xây dựng,2.76
2025-10-01,Tiện ích,2.17
2025-10-01,Chứng khoán,1.48
2025-10-01,Bảo hiểm,1.29
2025-10-01,Dịch vụ,1.11
2025-10-01,Dầu khí,1.07
2025-10-01,Ô tô,0.91
2025-10-01,Đồ uống,0.43
2025-11-01,Ngân hàng,20.200000000000003
2025-11-01,BĐS,7.0
2025-11-01,Bán lẻ,6.85
2025-11-01,Thực phẩm,4.140000000000001
2025-11-01,Công nghệ,3.71
2025-11-01,Vật liệu,3.17
2025-11-01,Hạ tầng,2.65
2025-11-01,Xây dựng,2.3600000000000003
2025-11-01,Tiện ích,2.05
2025-11-01,Bảo hiểm,1.76
2025-11-01,Chứng khoán,1.38
2025-11-01,Dịch vụ,1.12
2025-11-01,Dầu khí,1.1
2025-11-01,Ô tô,0.89
2025-11-01,Đồ uống,0.42
2025-12-01,Ngân hàng,20.679999999999996
2025-12-01,Bán lẻ,7.35
2025-12-01,BĐS,5.8100000000000005
2025-12-01,Thực phẩm,4.58
2025-12-01,Công nghệ,3.59
2025-12-01,Vật liệu,2.96
2025-12-01,Hạ tầng,2.34
2025-12-01,Xây dựng,2.31
2025-12-01,Tiện ích,1.93
2025-12-01,Bảo hiểm,1.8
2025-12-01,Chứng khoán,1.31
2025-12-01,Dịch vụ,1.19
2025-12-01,Dầu khí,1.1
2025-12-01,Ô tô,0.82
2025-12-01,Đồ uống,0.42
2026-01-01,Ngân hàng,20.339999999999996
2026-01-01,Bán lẻ,7.89
2026-01-01,Thực phẩm,5.2
2026-01-01,BĐS,4.14
2026-01-01,Công nghệ,3.72
2026-01-01,Vật liệu,2.94
2026-01-01,Hạ tầng,2.34
2026-01-01,Xây dựng,2.33
2026-01-01,Bảo hiểm,1.9
2026-01-01,Tiện ích,1.72
2026-01-01,Dầu khí,1.33
2026-01-01,Chứng khoán,1.26
2026-01-01,Dịch vụ,1.13
2026-01-01,Ô tô,0.81
2026-01-01,Đồ uống,0.39
2026-02-01,Ngân hàng,20.79
2026-02-01,Bán lẻ,6.66
2026-02-01,Thực phẩm,5.15
2026-02-01,BĐS,3.89
2026-02-01,Công nghệ,3.05
2026-02-01,Vật liệu,2.92
2026-02-01,Hạ tầng,2.36
2026-02-01,Xây dựng,2.31
2026-02-01,Bảo hiểm,2.05
2026-02-01,Chứng khoán,1.7
2026-02-01,Tiện ích,1.66
2026-02-01,Dầu khí,1.28
2026-02-01,Dịch vụ,1.11
2026-02-01,Ô tô,0.91
2026-02-01,Đồ uống,0.38
2026-03-01,Ngân hàng,19.92
2026-03-01,Bán lẻ,6.94
2026-03-01,Thực phẩm,5.54
2026-03-01,BĐS,4.3
2026-03-01,Hạ tầng,3.3099999999999996
2026-03-01,Xây dựng,3.02
2026-03-01,Vật liệu,2.93
2026-03-01,Công nghệ,2.51
2026-03-01,Chứng khoán,2.29
2026-03-01,Bảo hiểm,2.05
2026-03-01,Tiện ích,1.68
2026-03-01,Dầu khí,1.6500000000000001
2026-03-01,Dịch vụ,1.1
2026-03-01,Ô tô,0.84
2026-03-01,Đồ uống,0.57
2026-04-01,Ngân hàng,20.049999999999997
2026-04-01,Bán lẻ,6.720000000000001
2026-04-01,Thực phẩm,5.6499999999999995
2026-04-01,BĐS,4.57
2026-04-01,Xây dựng,3.04
2026-04-01,Công nghệ,2.95
2026-04-01,Vật liệu,2.94
2026-04-01,Hạ tầng,2.41
2026-04-01,Chứng khoán,2.17
2026-04-01,Dầu khí,1.8399999999999999
2026-04-01,Bảo hiểm,1.7
2026-04-01,Tiện ích,1.65
2026-04-01,Dịch vụ,1.1
2026-04-01,Ô tô,0.84
2026-04-01,Đồ uống,0.6
2026-05-01,Ngân hàng,20.369999999999997
2026-05-01,Bán lẻ,6.4
2026-05-01,Thực phẩm,5.57
2026-05-01,BĐS,4.58
2026-05-01,Hạ tầng,2.92
2026-05-01,Công nghệ,2.8
2026-05-01,Vật liệu,2.8
2026-05-01,Xây dựng,2.7800000000000002
2026-05-01,Dầu khí,2.1
2026-05-01,Chứng khoán,2.0
2026-05-01,Bảo hiểm,1.81
2026-05-01,Tiện ích,1.61
2026-05-01,Dịch vụ,1.08
2026-05-01,Ô tô,0.85
2026-05-01,Đồ uống,0.59
2026-06-01,Ngân hàng,21.03
2026-06-01,Bán lẻ,7.319999999999999
2026-06-01,Thực phẩm,6.12
2026-06-01,BĐS,4.49
2026-06-01,Vật liệu,3.21
2026-06-01,Hạ tầng,2.96
2026-06-01,Công nghệ,2.71
2026-06-01,Xây dựng,2.7
2026-06-01,Chứng khoán,2.05
2026-06-01,Dầu khí,1.95
2026-06-01,Bảo hiểm,1.7
2026-06-01,Tiện ích,1.69
2026-06-01,Dịch vụ,1.07
2026-06-01,Ô tô,0.78
2026-06-01,Đồ uống,0.6
2026-07-01,Ngân hàng,19.92
2026-07-01,Bán lẻ,7.19
2026-07-01,Thực phẩm,6.24
2026-07-01,BĐS,4.27
2026-07-01,Vật liệu,3.24
2026-07-01,Công nghệ,2.99
2026-07-01,Hạ tầng,2.93
2026-07-01,Xây dựng,2.46
2026-07-01,Dầu khí,2.31
2026-07-01,Chứng khoán,1.9900000000000002
2026-07-01,Bảo hiểm,1.89
2026-07-01,Tiện ích,1.67
2026-07-01,Dịch vụ,1.07
2026-07-01,Ô tô,0.75
2026-07-01,Đồ uống,0.56
