date,industry,weight_pct
2025-11-01,Ô tô,1.51
2025-12-01,Ngân hàng,26.94
2025-12-01,Bán lẻ,12.209999999999999
2025-12-01,BĐS,10.5
2025-12-01,Vật liệu,9.98
2025-12-01,Hạ tầng,6.29
2025-12-01,Thực phẩm,5.5
2025-12-01,Công nghệ,4.8
2025-12-01,Bảo hiểm,4.1
2025-12-01,Xây dựng,3.04
2025-12-01,Dầu khí,2.6
2025-12-01,Ô tô,1.84
2026-01-01,Ngân hàng,31.38
2026-01-01,Bán lẻ,14.6
2026-01-01,BĐS,12.33
2026-01-01,Vật liệu,9.700000000000001
2026-01-01,Thực phẩm,6.87
2026-01-01,Hạ tầng,6.37
2026-01-01,Công nghệ,4.93
2026-01-01,Xây dựng,3.52
2026-01-01,Dầu khí,3.24
2026-01-01,Chứng khoán,2.32
2026-01-01,Ô tô,1.94
2026-01-01,Dệt may,1.16
2026-02-01,Ngân hàng,31.75
2026-02-01,Bán lẻ,14.16
2026-02-01,BĐS,12.08
2026-02-01,Vật liệu,9.86
2026-02-01,Hạ tầng,6.52
2026-02-01,Thực phẩm,6.32
2026-02-01,Ô tô,3.39
2026-02-01,Dầu khí,3.3
2026-02-01,Xây dựng,3.2
2026-02-01,Công nghệ,2.68
2026-02-01,Chứng khoán,2.38
2026-02-01,Dệt may,1.38
2026-03-01,Ngân hàng,31.009999999999998
2026-03-01,Bán lẻ,15.210000000000003
2026-03-01,BĐS,12.329999999999998
2026-03-01,Hạ tầng,6.84
2026-03-01,Vật liệu,6.35
2026-03-01,Thực phẩm,5.800000000000001
2026-03-01,Ô tô,5.19
2026-03-01,Xây dựng,3.01
2026-03-01,Dệt may,2.45
2026-03-01,Chứng khoán,2.34
2026-04-01,Ngân hàng,31.88
2026-04-01,Bán lẻ,14.76
2026-04-01,BĐS,13.98
2026-04-01,Vật liệu,8.690000000000001
2026-04-01,Hạ tầng,6.27
2026-04-01,Ô tô,6.24
2026-04-01,Thực phẩm,5.949999999999999
2026-04-01,Xây dựng,3.19
2026-04-01,Dệt may,2.52
2026-04-01,Chứng khoán,2.29
2026-04-01,Dầu khí,1.88
2026-05-01,Ngân hàng,33.36
2026-05-01,Bán lẻ,14.479999999999999
2026-05-01,BĐS,14.409999999999997
2026-05-01,Vật liệu,8.549999999999999
2026-05-01,Ô tô,7.11
2026-05-01,Hạ tầng,6.49
2026-05-01,Xây dựng,3.51
2026-05-01,Thực phẩm,2.84
2026-05-01,Dệt may,2.4
2026-05-01,Chứng khoán,2.28
2026-05-01,Dầu khí,2.01
2026-06-01,Ngân hàng,33.019999999999996
2026-06-01,Bán lẻ,15.39
2026-06-01,BĐS,13.959999999999999
2026-06-01,Vật liệu,8.13
2026-06-01,Ô tô,6.640000000000001
2026-06-01,Hạ tầng,5.4399999999999995
2026-06-01,Dầu khí,4.42
2026-06-01,Xây dựng,3.33
2026-06-01,Thực phẩm,2.86
2026-06-01,Dệt may,2.52
2026-06-01,Chứng khoán,2.24
2026-07-01,Ngân hàng,33.830000000000005
2026-07-01,BĐS,12.82
2026-07-01,Bán lẻ,11.799999999999999
2026-07-01,Vật liệu,8.11
2026-07-01,Dầu khí,6.699999999999999
2026-07-01,Ô tô,6.49
2026-07-01,Hạ tầng,4.99
2026-07-01,Xây dựng,4.9399999999999995
2026-07-01,Thực phẩm,2.81
2026-07-01,Dệt may,2.51
2026-07-01,Chứng khoán,2.18
