date,industry,weight_pct
2026-02-01,Vật liệu,4.83
2026-02-01,Công nghệ,4.06
2026-02-01,Ô tô,3.27
2026-02-01,Thực phẩm,3.13
2026-02-01,Dầu khí,3.02
2026-03-01,Ngân hàng,34.989999999999995
2026-03-01,Bán lẻ,17.11
2026-03-01,BĐS,15.529999999999998
2026-03-01,Hạ tầng,7.1
2026-03-01,Vật liệu,5.42
2026-03-01,Chứng khoán,5.42
2026-03-01,Ô tô,3.58
2026-03-01,Thực phẩm,3.09
2026-03-01,Xây dựng,2.55
2026-03-01,Công nghệ,2.28
2026-04-01,Ngân hàng,31.66
2026-04-01,BĐS,18.179999999999996
2026-04-01,Bán lẻ,12.37
2026-04-01,Vật liệu,6.66
2026-04-01,Hạ tầng,6.16
2026-04-01,Chứng khoán,5.109999999999999
2026-04-01,Ô tô,3.71
2026-04-01,Thực phẩm,3.28
2026-04-01,Xây dựng,2.61
2026-04-01,Công nghệ,1.95
2026-05-01,Ngân hàng,32.95
2026-05-01,BĐS,24.230000000000004
2026-05-01,Bán lẻ,10.46
2026-05-01,Vật liệu,6.47
2026-05-01,Hạ tầng,5.71
2026-05-01,Chứng khoán,4.71
2026-05-01,Ô tô,4.12
2026-05-01,Thực phẩm,3.36
2026-05-01,Xây dựng,2.99
2026-05-01,Dầu khí,1.17
2026-05-01,Công nghệ,1.01
2026-06-01,Ngân hàng,33.51
2026-06-01,BĐS,19.930000000000007
2026-06-01,Bán lẻ,10.54
2026-06-01,Vật liệu,6.55
2026-06-01,Hạ tầng,5.56
2026-06-01,Chứng khoán,4.75
2026-06-01,Ô tô,3.84
2026-06-01,Xây dựng,3.42
2026-06-01,Thực phẩm,2.92
2026-06-01,Dầu khí,2.42
2026-06-01,Công nghệ,1.85
2026-07-01,Ngân hàng,34.940000000000005
2026-07-01,BĐS,21.64
2026-07-01,Vật liệu,6.44
2026-07-01,Hạ tầng,5.75
2026-07-01,Bán lẻ,4.8100000000000005
2026-07-01,Ô tô,3.72
2026-07-01,Chứng khoán,3.22
2026-07-01,Xây dựng,3.09
2026-07-01,Dầu khí,2.37
2026-07-01,Thực phẩm,1.43
2026-07-01,Công nghệ,0.96
